# Teff = 5512 +/- 55.00 K ; log(g) = 4.47 +/- 0.03 ; FeH = 0.01 +/- 0.09 ; u error inflation factor = 3.0 
# quadratic law used 
# Exo-TIC-LD used with a 3D model for instrument JWST_NIRSpec_prism 
# Wavelength | Width | u1 | u1 error | u2 | u2 error | u3 | u3 error | u4 | u4 error |
# 147 wavelength bins 
5.147528 0.022730 0.0716 0.0000 0.1033 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.170202 0.022619 0.0699 0.0000 0.1038 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.192767 0.022510 0.0656 0.0000 0.1044 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.215222 0.022402 0.0645 0.0000 0.1065 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.237571 0.022295 0.0697 0.0000 0.1009 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.259813 0.022190 0.0662 0.0000 0.1026 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.281951 0.022086 0.0700 0.0000 0.0992 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.303985 0.021983 0.0702 0.0000 0.0983 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.325918 0.020070 0.0699 0.0000 0.1005 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.344125 0.018207 0.0673 0.0000 0.0999 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
